"timestamp","position_lat","position_long","altitude","heart_rate","cadence","temperature","distance","speed","vertical_speed","File_Path","activity","HRzone","datetime","year","date","seconds"
"2020-12-19 21:12:30",41.3518820051104,-122.244955021888,NA,94,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:12:30",2020,"2020-12-19","21:12:30"
"2020-12-19 21:12:32",41.3519079890102,-122.244979999959,NA,96,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:12:32",2020,"2020-12-19","21:12:32"
"2020-12-19 21:12:34",41.3519270159304,-122.245009001344,NA,99,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:12:34",2020,"2020-12-19","21:12:34"
"2020-12-19 21:12:36",41.3519450370222,-122.245032973588,NA,101,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:12:36",2020,"2020-12-19","21:12:36"
"2020-12-19 21:12:37",41.351955011487,-122.245054012164,NA,102,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:12:37",2020,"2020-12-19","21:12:37"
"2020-12-19 21:12:38",41.3519710209221,-122.245073039085,2072.4,98,40,20,677,1.4,0,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:12:38",2020,"2020-12-19","21:12:38"
"2020-12-19 21:12:40",41.3519970048219,-122.245100028813,NA,104,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:12:40",2020,"2020-12-19","21:12:40"
"2020-12-19 21:12:41",41.352013014257,-122.245113020763,NA,103,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:12:41",2020,"2020-12-19","21:12:41"
"2020-12-19 21:12:43",41.3520389981568,-122.245142022148,NA,102,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:12:43",2020,"2020-12-19","21:12:43"
"2020-12-19 21:12:45",41.3520629703999,-122.245170017704,NA,100,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:12:45",2020,"2020-12-19","21:12:45"
"2020-12-19 21:12:47",41.3520830031484,-122.245198013261,NA,99,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:12:47",2020,"2020-12-19","21:12:47"
"2020-12-19 21:12:49",41.3520970009267,-122.245225002989,NA,NA,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring",NA,"2020-12-19 21:12:49",2020,"2020-12-19","21:12:49"
"2020-12-19 21:12:51",41.3521140161902,-122.245250986889,NA,NA,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring",NA,"2020-12-19 21:12:51",2020,"2020-12-19","21:12:51"
"2020-12-19 21:12:52",41.3521219789982,-122.245273031294,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:12:52",2020,"2020-12-19","21:12:52"
"2020-12-19 21:12:54",41.3521379884332,-122.245299015194,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:12:54",2020,"2020-12-19","21:12:54"
"2020-12-19 21:12:56",41.3521550036967,-122.245326004922,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:12:56",2020,"2020-12-19","21:12:56"
"2020-12-19 21:12:58",41.3521750364453,-122.245352994651,2073.2,98,40,20,709,1.6,0.02,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:12:58",2020,"2020-12-19","21:12:58"
"2020-12-19 21:13:00",41.3521909620613,-122.245388031006,NA,97,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:00",2020,"2020-12-19","21:13:00"
"2020-12-19 21:13:02",41.352214012295,-122.245417032391,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:02",2020,"2020-12-19","21:13:02"
"2020-12-19 21:13:04",41.3522339612246,-122.245429018512,NA,99,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:04",2020,"2020-12-19","21:13:04"
"2020-12-19 21:13:06",41.3522610347718,-122.245446033776,NA,100,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:06",2020,"2020-12-19","21:13:06"
"2020-12-19 21:13:08",41.3522829953581,-122.245466988534,2073,100,43,20,725,1.6,0.04,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:08",2020,"2020-12-19","21:13:08"
"2020-12-19 21:13:10",41.3523059617728,-122.245484003797,NA,104,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:10",2020,"2020-12-19","21:13:10"
"2020-12-19 21:13:12",41.3523180317134,-122.245504036546,NA,105,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:12",2020,"2020-12-19","21:13:12"
"2020-12-19 21:13:14",41.3523349631578,-122.245515016839,NA,107,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:14",2020,"2020-12-19","21:13:14"
"2020-12-19 21:13:16",41.3523590192199,-122.245509987697,NA,109,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:16",2020,"2020-12-19","21:13:16"
"2020-12-19 21:13:18",41.3523900322616,-122.24550797604,2073,108,39,20,738,1.5,0,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:18",2020,"2020-12-19","21:13:18"
"2020-12-19 21:13:20",41.352420039475,-122.245518034324,NA,112,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:20",2020,"2020-12-19","21:13:20"
"2020-12-19 21:13:22",41.3524499628693,-122.245517028496,NA,113,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:22",2020,"2020-12-19","21:13:22"
"2020-12-19 21:13:23",41.352473013103,-122.245516022667,NA,113,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:23",2020,"2020-12-19","21:13:23"
"2020-12-19 21:13:25",41.3525079656392,-122.245510993525,NA,111,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:25",2020,"2020-12-19","21:13:25"
"2020-12-19 21:13:27",41.3525369670242,-122.245514011011,NA,110,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:27",2020,"2020-12-19","21:13:27"
"2020-12-19 21:13:29",41.3525689858943,-122.245521973819,NA,110,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:29",2020,"2020-12-19","21:13:29"
"2020-12-19 21:13:31",41.3525999989361,-122.24552700296,NA,111,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:31",2020,"2020-12-19","21:13:31"
"2020-12-19 21:13:32",41.3526190258563,-122.245531026274,NA,111,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:32",2020,"2020-12-19","21:13:32"
"2020-12-19 21:13:33",41.3526379689574,-122.245530020446,NA,110,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:33",2020,"2020-12-19","21:13:33"
"2020-12-19 21:13:34",41.3526590075344,-122.245528008789,NA,110,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:34",2020,"2020-12-19","21:13:34"
"2020-12-19 21:13:35",41.3526770286262,-122.245525997132,NA,109,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:35",2020,"2020-12-19","21:13:35"
"2020-12-19 21:13:37",41.3527060300112,-122.245519962162,NA,107,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:37",2020,"2020-12-19","21:13:37"
"2020-12-19 21:13:39",41.3527330197394,-122.245528008789,NA,104,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:39",2020,"2020-12-19","21:13:39"
"2020-12-19 21:13:40",41.3527559861541,-122.245535971597,NA,104,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:40",2020,"2020-12-19","21:13:40"
"2020-12-19 21:13:42",41.3527890108526,-122.245546029881,NA,102,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:42",2020,"2020-12-19","21:13:42"
"2020-12-19 21:13:44",41.3528160005808,-122.245551981032,NA,101,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:44",2020,"2020-12-19","21:13:44"
"2020-12-19 21:13:46",41.3528450019658,-122.245573019609,NA,101,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:46",2020,"2020-12-19","21:13:46"
"2020-12-19 21:13:48",41.352871991694,-122.245590034872,2072.4,102,42,20,793,1.7,0,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:48",2020,"2020-12-19","21:13:48"
"2020-12-19 21:13:49",41.3528910186142,-122.245595986024,NA,102,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:49",2020,"2020-12-19","21:13:49"
"2020-12-19 21:13:50",41.3529099617153,-122.245601015165,NA,103,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:50",2020,"2020-12-19","21:13:50"
"2020-12-19 21:13:51",41.3529310002923,-122.245606966317,NA,104,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:51",2020,"2020-12-19","21:13:51"
"2020-12-19 21:13:53",41.3529640249908,-122.245621969923,NA,104,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:53",2020,"2020-12-19","21:13:53"
"2020-12-19 21:13:55",41.3529979716986,-122.245631022379,NA,104,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:55",2020,"2020-12-19","21:13:55"
"2020-12-19 21:13:56",41.3530159927905,-122.245638985187,NA,103,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:56",2020,"2020-12-19","21:13:56"
"2020-12-19 21:13:58",41.3530439883471,-122.245661029592,2072.2,102,43,20,813,1.7,-0.02,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:13:58",2020,"2020-12-19","21:13:58"
"2020-12-19 21:14:00",41.3530670385808,-122.24568198435,NA,99,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:00",2020,"2020-12-19","21:14:00"
"2020-12-19 21:14:02",41.3530920166522,-122.245702017099,NA,96,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:02",2020,"2020-12-19","21:14:02"
"2020-12-19 21:14:04",41.3531169947237,-122.245718026534,NA,95,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:04",2020,"2020-12-19","21:14:04"
"2020-12-19 21:14:06",41.3531350158155,-122.245750967413,NA,93,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:06",2020,"2020-12-19","21:14:06"
"2020-12-19 21:14:08",41.3531530369073,-122.245788015425,2071.8,95,36,20,830,1.7,-0.02,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:08",2020,"2020-12-19","21:14:08"
"2020-12-19 21:14:09",41.3531650230289,-122.245806958526,NA,91,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:09",2020,"2020-12-19","21:14:09"
"2020-12-19 21:14:11",41.3531829603016,-122.245847024024,NA,91,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:11",2020,"2020-12-19","21:14:11"
"2020-12-19 21:14:13",41.353205004707,-122.245884994045,NA,91,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:13",2020,"2020-12-19","21:14:13"
"2020-12-19 21:14:15",41.3532250374556,-122.245918018743,NA,93,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:15",2020,"2020-12-19","21:14:15"
"2020-12-19 21:14:17",41.3532380294055,-122.245954982936,NA,95,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:17",2020,"2020-12-19","21:14:17"
"2020-12-19 21:14:18",41.3532480038702,-122.245977027342,2071,94,37,20,850,1.7,-0.02,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:18",2020,"2020-12-19","21:14:18"
"2020-12-19 21:14:19",41.3532609958202,-122.246002005413,NA,96,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:19",2020,"2020-12-19","21:14:19"
"2020-12-19 21:14:21",41.3532879855484,-122.246035030112,NA,97,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:21",2020,"2020-12-19","21:14:21"
"2020-12-19 21:14:22",41.3533060066402,-122.246054979041,NA,97,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:22",2020,"2020-12-19","21:14:22"
"2020-12-19 21:14:23",41.3533210102469,-122.246085992083,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:23",2020,"2020-12-19","21:14:23"
"2020-12-19 21:14:24",41.35333199054,-122.246111975983,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:24",2020,"2020-12-19","21:14:24"
"2020-12-19 21:14:25",41.3533459883183,-122.246138965711,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:25",2020,"2020-12-19","21:14:25"
"2020-12-19 21:14:26",41.3533559627831,-122.246161010116,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:26",2020,"2020-12-19","21:14:26"
"2020-12-19 21:14:28",41.3533759955317,-122.246201997623,2069.6,97,34,20,872,1.8,-0.06,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:28",2020,"2020-12-19","21:14:28"
"2020-12-19 21:14:30",41.3533849641681,-122.246225969866,NA,99,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:30",2020,"2020-12-19","21:14:30"
"2020-12-19 21:14:32",41.3533999677747,-122.246258994564,NA,99,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:32",2020,"2020-12-19","21:14:32"
"2020-12-19 21:14:33",41.3534080144018,-122.24628103897,NA,99,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:33",2020,"2020-12-19","21:14:33"
"2020-12-19 21:14:34",41.3534149713814,-122.246304005384,NA,100,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:34",2020,"2020-12-19","21:14:34"
"2020-12-19 21:14:36",41.3534289691597,-122.246339963749,NA,100,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:36",2020,"2020-12-19","21:14:36"
"2020-12-19 21:14:38",41.3534410391003,-122.246371982619,2068.6,99,34,20,889,1.8,-0.1,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:38",2020,"2020-12-19","21:14:38"
"2020-12-19 21:14:40",41.3534479960799,-122.246402995661,NA,99,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:40",2020,"2020-12-19","21:14:40"
"2020-12-19 21:14:42",41.3534530252218,-122.246438032016,NA,99,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:42",2020,"2020-12-19","21:14:42"
"2020-12-19 21:14:44",41.3534530252218,-122.246479019523,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:44",2020,"2020-12-19","21:14:44"
"2020-12-19 21:14:46",41.3534550368786,-122.246514977887,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:46",2020,"2020-12-19","21:14:46"
"2020-12-19 21:14:48",41.3534599822015,-122.246542973444,2067.4,99,48,20,904,1.8,-0.1,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:48",2020,"2020-12-19","21:14:48"
"2020-12-19 21:14:50",41.3534599822015,-122.246577003971,NA,100,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:50",2020,"2020-12-19","21:14:50"
"2020-12-19 21:14:52",41.3534559588879,-122.246616985649,NA,100,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:52",2020,"2020-12-19","21:14:52"
"2020-12-19 21:14:54",41.3534510135651,-122.246657973155,NA,99,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:54",2020,"2020-12-19","21:14:54"
"2020-12-19 21:14:56",41.3534439727664,-122.246693009511,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:56",2020,"2020-12-19","21:14:56"
"2020-12-19 21:14:57",41.3534380216151,-122.246715975925,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:57",2020,"2020-12-19","21:14:57"
"2020-12-19 21:14:58",41.3534329924732,-122.246741959825,2066.6,98,36,20,921,1.7,-0.08,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:58",2020,"2020-12-19","21:14:58"
"2020-12-19 21:14:59",41.3534339983016,-122.246769033372,NA,97,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:14:59",2020,"2020-12-19","21:14:59"
"2020-12-19 21:15:01",41.3534319866449,-122.246813038364,NA,95,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:15:01",2020,"2020-12-19","21:15:01"
"2020-12-19 21:15:02",41.353427041322,-122.246838016436,NA,95,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:15:02",2020,"2020-12-19","21:15:02"
"2020-12-19 21:15:04",41.3534179888666,-122.246882021427,NA,96,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:15:04",2020,"2020-12-19","21:15:04"
"2020-12-19 21:15:06",41.3534049969167,-122.246922003105,NA,97,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:15:06",2020,"2020-12-19","21:15:06"
"2020-12-19 21:15:08",41.3533950224519,-122.246968019754,2065.6,97,36,20,939,1.8,-0.1,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:15:08",2020,"2020-12-19","21:15:08"
"2020-12-19 21:15:09",41.3533920049667,-122.246992997825,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:15:09",2020,"2020-12-19","21:15:09"
"2020-12-19 21:15:11",41.3533930107951,-122.247018981725,NA,99,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:15:11",2020,"2020-12-19","21:15:11"
"2020-12-19 21:15:14",41.3533790130168,-122.247048988938,NA,98,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:15:14",2020,"2020-12-19","21:15:14"
"2020-12-19 21:15:17",41.3533780071884,-122.247072961181,NA,96,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:15:17",2020,"2020-12-19","21:15:17"
"2020-12-19 21:15:34",41.35338999331,-122.247090982273,NA,90,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:15:34",2020,"2020-12-19","21:15:34"
"2020-12-19 21:16:14",41.3534070085734,-122.247101040557,NA,84,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:16:14",2020,"2020-12-19","21:16:14"
"2020-12-19 21:16:16",41.3534260354936,-122.24709299393,NA,82,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:16:16",2020,"2020-12-19","21:16:16"
"2020-12-19 21:16:22",41.3534439727664,-122.24708000198,NA,NA,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring",NA,"2020-12-19 21:16:22",2020,"2020-12-19","21:16:22"
"2020-12-19 21:16:35",41.3534540310502,-122.24710598588,NA,74,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:16:35",2020,"2020-12-19","21:16:35"
"2020-12-19 21:16:37",41.3534599822015,-122.247129958123,NA,74,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:16:37",2020,"2020-12-19","21:16:37"
"2020-12-19 21:16:39",41.3534680288285,-122.247152002528,NA,74,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:16:39",2020,"2020-12-19","21:16:39"
"2020-12-19 21:16:42",41.3534849602729,-122.247186033055,NA,72,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:16:42",2020,"2020-12-19","21:16:42"
"2020-12-19 21:16:44",41.3535080105066,-122.247210005298,NA,69,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:16:44",2020,"2020-12-19","21:16:44"
"2020-12-19 21:16:46",41.3535299710929,-122.247233977541,NA,66,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:16:46",2020,"2020-12-19","21:16:46"
"2020-12-19 21:16:48",41.3535569608212,-122.247249986976,2064.8,68,40,19,977,1.4,0,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:16:48",2020,"2020-12-19","21:16:48"
"2020-12-19 21:16:50",41.3535899855196,-122.247258033603,NA,62,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:16:50",2020,"2020-12-19","21:16:50"
"2020-12-19 21:16:52",41.353619992733,-122.247259039432,NA,63,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:16:52",2020,"2020-12-19","21:16:52"
"2020-12-19 21:16:55",41.3536390196532,-122.247259039432,NA,67,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:16:55",2020,"2020-12-19","21:16:55"
"2020-12-19 21:16:58",41.3536599744111,-122.247258033603,2064.2,66,76,19,990,0.6,0,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:16:58",2020,"2020-12-19","21:16:58"
"2020-12-19 21:17:00",41.3536850363016,-122.247259039432,NA,72,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:17:00",2020,"2020-12-19","21:17:00"
"2020-12-19 21:17:02",41.3537149596959,-122.247259961441,NA,72,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:17:02",2020,"2020-12-19","21:17:02"
"2020-12-19 21:17:04",41.3537420332432,-122.247255016118,NA,70,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:17:04",2020,"2020-12-19","21:17:04"
"2020-12-19 21:17:06",41.3537649996579,-122.247262978926,NA,67,NA,NA,NA,NA,NA,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:17:06",2020,"2020-12-19","21:17:06"
"2020-12-19 21:17:08",41.3537960126996,-122.247261973098,2063.8,67,46,19,1004,1.5,-0.02,"Move_2020_12_19_13_02_11_Ski_touring.fit","SkiTouring","R","2020-12-19 21:17:08",2020,"2020-12-19","21:17:08"
